Age,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Mood Score,Stress Level,Year,Month,Day,Gender_Male,Gender_Other,Productivity Class
46,23.6,8.98,9.38,4,27,192,71,7.9652739705109585,3,10,2024,1,25,0.0,0.0,0
44,20.65,4.04,7.39,5,23,6,50,6.483474025461876,5,3,2024,6,20,1.0,0.0,1
25,22.38,3.0,4.62,4,58,93,45,4.8026434209375575,5,6,2024,11,20,0.0,0.0,1
34,22.12,3.12,5.0,1,89,4,131,7.700650279210943,8,3,2024,3,15,0.0,1.0,1
50,23.33,8.59,9.26,5,20,210,159,10.79290133163726,8,5,2024,8,23,1.0,0.0,0
22,20.67,5.32,8.65,10,0,97,25,8.187987074308339,4,3,2024,6,29,0.0,0.0,0
35,20.88,5.13,8.25,9,77,179,17,7.719397176926782,7,8,2024,5,11,1.0,0.0,1
35,21.42,6.22,8.8,9,42,190,65,11.1249346501345,3,5,2024,4,24,0.0,1.0,1
36,22.67,7.43,8.76,4,66,48,58,5.437239922468149,7,7,2024,6,23,0.0,0.0,1
24,23.05,5.94,6.89,10,18,46,52,9.17018174412731,5,10,2024,3,29,0.0,1.0,0
31,22.78,7.8,9.02,1,23,28,134,7.615112939945005,4,7,2024,3,17,0.0,0.0,1
47,21.67,2.66,4.99,8,55,157,67,8.936643644703768,7,1,2024,7,24,1.0,0.0,1
21,20.87,5.62,8.75,5,17,272,106,9.766587916532805,8,8,2024,12,26,0.0,1.0,1
19,22.33,4.11,5.77,5,37,166,59,11.658284871728206,7,1,2024,12,8,1.0,0.0,1
20,20.5,1.76,5.26,3,8,261,133,8.502880059878187,9,7,2024,6,5,1.0,0.0,0
46,22.8,7.95,9.15,5,27,177,32,6.385482992709317,6,10,2024,7,21,0.0,0.0,1
53,21.75,6.92,9.17,6,15,178,158,11.232285917909904,6,8,2024,6,10,0.0,1.0,1
40,23.78,4.33,4.55,1,86,56,132,5.984864685558417,5,10,2024,4,25,1.0,0.0,1
49,21.13,2.47,5.34,4,52,190,111,8.430614555027908,3,9,2024,10,10,0.0,0.0,0
39,23.6,5.2,5.6,2,84,139,134,6.334911248574746,8,10,2024,8,12,0.0,0.0,1
58,23.02,3.86,4.85,1,16,256,93,6.453133581385486,6,4,2024,6,1,0.0,0.0,1
23,23.38,5.21,5.83,2,33,1,135,6.373982664852155,8,9,2024,8,12,0.0,0.0,1
26,22.55,5.35,6.8,3,63,51,148,8.46995997733104,6,3,2024,1,7,0.0,0.0,0
50,21.2,2.73,5.53,8,47,126,93,5.490012347202339,4,6,2024,7,16,0.0,1.0,1
55,20.15,0.81,4.66,10,75,85,67,11.144832384447996,4,7,2024,9,12,0.0,1.0,1
26,20.15,4.24,8.09,4,29,224,129,5.018363312030084,1,3,2024,10,16,0.0,0.0,0
27,21.27,5.89,8.62,2,34,57,114,9.163716369696129,8,6,2024,7,5,0.0,0.0,0
41,22.22,6.82,8.61,10,61,244,50,6.954639618677742,5,2,2024,3,19,0.0,0.0,0
43,20.18,0.84,4.65,1,67,196,38,8.34010319231052,1,3,2024,2,2,1.0,0.0,0
38,20.42,3.34,6.93,3,0,202,79,10.278701060729556,1,1,2024,4,16,0.0,0.0,1
20,23.68,4.77,5.09,5,11,205,63,4.083193510305517,7,7,2024,2,10,0.0,1.0,1
25,20.82,5.24,8.42,3,26,33,25,11.851424643840772,3,6,2024,1,14,0.0,1.0,1
25,22.3,5.69,7.39,2,66,219,14,10.245347066444676,2,6,2024,6,8,0.0,0.0,1
37,20.13,3.96,7.83,6,14,83,40,7.785789888849264,6,7,2024,4,22,1.0,0.0,1
34,23.45,8.94,9.49,3,45,133,15,10.634579119966858,9,4,2024,7,16,0.0,0.0,1
57,23.08,5.13,6.05,10,13,77,172,8.3640210110946,7,4,2024,11,13,0.0,0.0,0
23,23.2,8.52,9.32,4,57,116,53,6.424602934668941,4,5,2024,9,29,1.0,0.0,1
35,23.97,4.78,4.81,10,0,112,36,8.649069389521546,3,3,2024,10,25,0.0,0.0,1
59,20.18,1.83,5.65,7,3,102,175,11.13985634849989,8,3,2024,1,9,0.0,1.0,1
46,22.98,6.21,7.23,6,3,185,115,9.745734627926584,7,2,2024,10,11,0.0,0.0,1
58,22.02,3.94,5.93,8,51,176,28,7.72209833607007,2,2,2024,1,13,1.0,0.0,0
19,22.27,4.86,6.59,10,63,49,153,6.401445900951896,4,2,2024,5,15,0.0,0.0,1
21,22.62,3.56,4.94,2,50,185,63,11.136848812941611,3,6,2024,4,27,0.0,1.0,0
43,21.27,4.53,7.27,7,11,107,135,7.960775064688229,5,4,2024,5,22,0.0,0.0,1
51,22.57,7.2,8.63,7,57,139,171,7.89377647124035,6,3,2024,9,13,1.0,0.0,1
38,20.12,3.91,7.79,3,1,37,39,11.286193953098838,8,5,2024,4,27,0.0,0.0,1
52,22.03,2.76,4.72,1,62,213,122,5.534382926581677,10,1,2024,4,24,0.0,1.0,0
26,23.17,6.43,7.26,2,17,235,62,7.554412287800557,10,8,2024,2,10,1.0,0.0,1
25,20.9,5.11,8.21,3,25,6,16,4.318060339783059,6,2,2024,9,8,0.0,0.0,0
27,23.63,8.39,8.75,10,21,40,89,8.512389683588854,10,7,2024,1,6,0.0,0.0,0
29,21.48,5.48,8.0,6,74,174,38,8.223217000561652,9,10,2024,5,18,1.0,0.0,0
42,21.23,1.81,4.58,9,43,159,171,6.47213569388715,10,1,2024,12,28,1.0,0.0,1
24,20.93,2.17,5.24,2,52,187,42,10.42932169130653,8,4,2024,6,15,0.0,1.0,0
47,21.83,2.66,4.83,1,81,166,137,5.5972000920485785,9,6,2024,6,8,0.0,0.0,0
30,23.73,8.53,8.8,8,5,119,71,10.546298220558572,10,2,2024,9,22,1.0,0.0,0
51,21.27,5.87,8.6,5,65,296,33,4.760023936987199,2,2,2024,8,2,0.0,1.0,0
52,22.63,6.45,7.82,3,18,214,124,5.284224307589226,3,5,2024,2,13,0.0,1.0,1
41,23.58,7.89,8.31,1,40,37,165,4.715646511888132,9,4,2024,11,6,0.0,0.0,0
20,22.42,6.1,7.68,2,71,102,124,4.779207274986159,2,1,2024,4,13,0.0,1.0,0
49,23.08,6.21,7.13,6,54,184,120,11.06357679924261,4,9,2024,3,4,0.0,0.0,0
50,23.0,4.1,5.1,4,80,292,37,10.331934886685907,4,4,2024,1,29,1.0,0.0,1
28,20.28,3.01,6.73,5,66,82,122,7.146542815627291,1,2,2024,3,2,0.0,0.0,0
45,20.6,5.62,9.02,8,57,210,3,11.460968205707308,6,9,2024,11,4,1.0,0.0,0
44,22.67,6.47,7.81,3,16,253,145,11.580615466584934,7,6,2024,10,19,0.0,0.0,1
58,23.43,8.17,8.73,3,84,62,99,9.544318811386102,2,1,2024,9,16,0.0,1.0,1
25,21.35,5.56,8.21,7,0,219,90,7.231640347896843,3,8,2024,6,26,0.0,0.0,1
41,21.15,4.27,7.12,7,57,14,7,8.297855273355617,3,3,2024,9,2,0.0,0.0,1
31,23.53,4.28,4.74,1,69,252,65,5.055243146043558,5,10,2024,6,17,0.0,1.0,0
30,23.12,7.45,8.33,8,0,110,46,10.654006917985408,6,10,2024,3,8,1.0,0.0,0
42,20.75,2.36,5.61,9,21,276,142,9.444930459023544,10,1,2024,11,27,0.0,0.0,1
52,20.12,2.56,6.44,8,7,253,53,10.264742766087126,4,4,2024,8,17,0.0,0.0,0
51,20.88,4.13,7.25,6,35,152,90,9.569115969632715,3,10,2024,10,16,1.0,0.0,1
55,23.2,6.65,7.45,8,16,184,30,9.257168925441285,1,8,2024,7,14,0.0,0.0,0
35,23.52,5.87,6.35,5,66,119,141,4.011719944553522,5,4,2024,12,14,0.0,1.0,1
59,20.98,1.93,4.94,9,57,1,77,11.52434745433508,4,8,2024,7,31,0.0,0.0,1
30,21.27,4.89,7.63,9,2,104,52,10.29172425715636,9,9,2024,7,2,0.0,1.0,1
32,23.37,8.1,8.73,10,79,259,7,5.561215748599352,4,10,2024,2,24,1.0,0.0,0
33,22.72,7.71,8.99,3,25,197,96,4.749683840342022,9,1,2024,4,30,0.0,1.0,1
57,21.65,6.71,9.06,6,21,154,81,4.93025057248949,4,5,2024,11,22,0.0,0.0,1
37,23.92,7.28,7.37,5,40,94,28,4.879279517933965,8,10,2024,2,28,0.0,0.0,1
21,21.33,4.5,7.17,3,85,228,82,9.520717913613623,4,7,2024,8,5,0.0,0.0,1
31,23.95,6.23,6.28,9,62,105,16,6.759336570511823,7,3,2024,8,7,1.0,0.0,1
38,20.42,2.06,5.65,4,83,196,8,11.566154365429576,2,7,2024,3,19,1.0,0.0,1
55,23.33,6.88,7.55,7,42,267,111,10.05699658064641,4,8,2024,7,31,0.0,1.0,0
58,23.92,6.42,6.51,7,14,225,7,8.333843434671532,3,1,2024,8,6,1.0,0.0,0
59,21.15,4.39,7.24,10,11,126,103,11.737393714357664,7,1,2024,9,10,0.0,1.0,1
56,21.9,6.59,8.69,10,25,273,127,8.93159717720259,1,7,2024,11,28,1.0,0.0,1
27,22.42,7.56,9.14,2,13,210,23,9.44022601018128,4,7,2024,11,9,0.0,0.0,0
51,22.53,4.59,6.05,8,22,145,13,4.7614847393488695,5,5,2024,4,30,0.0,0.0,0
19,23.28,3.97,4.69,3,31,35,148,4.191091252178143,10,6,2024,2,17,0.0,1.0,0
31,20.18,2.19,6.01,2,27,143,58,10.65324334727084,6,2,2024,7,22,1.0,0.0,0
40,23.43,7.46,8.02,2,65,176,18,11.440919194227035,3,4,2024,7,22,0.0,0.0,1
23,21.67,5.48,7.81,5,22,196,125,11.105622812014769,2,8,2024,11,15,0.0,1.0,1
53,21.57,5.62,8.05,4,40,25,124,5.610184308142538,10,9,2024,11,20,1.0,0.0,1
30,23.22,6.75,7.54,7,62,145,60,4.075866840547001,1,7,2024,4,15,0.0,0.0,0
55,23.87,9.12,9.25,2,26,86,144,7.592458914755091,2,5,2024,2,26,0.0,0.0,1
34,20.1,2.6,6.5,10,79,207,43,10.058615640279449,9,1,2024,10,15,0.0,0.0,1
34,21.93,3.14,5.21,3,54,157,145,7.093613292454603,9,7,2024,2,13,1.0,0.0,1
19,23.45,7.05,7.6,1,23,292,28,4.053924508712537,3,10,2024,5,21,0.0,0.0,0
21,20.63,2.37,5.73,8,55,90,179,11.626794400652456,5,2,2024,6,5,0.0,1.0,0
59,23.68,8.61,8.93,2,37,222,171,8.064307942840191,7,7,2024,11,17,1.0,0.0,0
45,23.47,8.95,9.48,3,14,187,25,8.918168105172871,6,3,2024,9,21,0.0,1.0,1
35,21.53,4.75,7.21,10,87,216,175,9.985662573822996,6,1,2024,2,26,0.0,1.0,0
58,21.63,2.7,5.07,10,52,230,69,10.49571570219016,4,9,2024,7,18,0.0,1.0,0
52,20.7,5.93,9.23,7,24,49,63,4.54101062110138,7,3,2024,8,21,1.0,0.0,1
19,21.77,2.61,4.85,2,54,33,147,8.35181006367873,10,10,2024,3,8,0.0,1.0,0
42,22.17,4.0,5.83,7,0,288,69,9.588488201081976,10,3,2024,12,5,1.0,0.0,0
23,22.27,3.59,5.33,7,15,153,160,10.36031182385902,7,9,2024,10,28,1.0,0.0,0
55,21.28,4.46,7.17,7,61,166,169,6.7951294161843245,6,10,2024,3,2,0.0,1.0,0
43,23.02,4.04,5.02,5,53,70,43,11.077607756757647,4,9,2024,3,10,1.0,0.0,1
36,21.17,2.32,5.15,1,65,109,119,9.674137637769077,4,2,2024,6,19,1.0,0.0,0
42,23.85,6.46,6.61,10,10,279,87,8.920458107780476,7,4,2024,8,9,1.0,0.0,1
51,22.32,6.51,8.2,6,79,258,0,5.88384636520612,6,3,2024,7,22,0.0,0.0,0
30,21.7,2.31,4.61,1,25,98,60,8.561820699084972,1,2,2024,2,10,0.0,0.0,1
26,22.55,3.23,4.68,9,12,251,178,7.818938830772735,3,9,2024,6,30,0.0,0.0,0
18,21.17,4.16,7.0,1,87,223,73,11.39308702611486,1,3,2024,5,4,0.0,1.0,1
55,23.92,6.4,6.48,1,56,247,103,4.286427613711481,3,10,2024,9,26,1.0,0.0,0
25,21.63,5.67,8.04,4,20,253,96,5.909131064813367,5,6,2024,11,2,1.0,0.0,1
54,22.68,3.95,5.27,6,33,60,55,10.329274214737602,6,7,2024,4,22,0.0,0.0,0
46,23.3,4.53,5.23,9,1,61,19,11.661802211560836,10,4,2024,1,13,1.0,0.0,1
56,22.15,4.69,6.54,10,75,60,57,8.278854957316902,7,1,2024,3,2,1.0,0.0,0
47,23.47,6.87,7.4,6,63,35,170,11.548272171821925,4,6,2024,3,19,0.0,1.0,0
26,23.98,6.21,6.23,2,51,144,59,11.620119245544744,6,10,2024,3,2,0.0,1.0,0
35,23.23,3.83,4.6,10,60,117,78,4.915858707743124,4,8,2024,5,17,1.0,0.0,1
22,22.78,4.37,5.58,4,80,274,153,6.525830181285178,5,3,2024,3,27,0.0,0.0,0
23,22.37,6.52,8.15,9,17,237,167,8.675970056787097,10,6,2024,6,20,1.0,0.0,0
29,20.57,1.59,5.02,9,36,262,109,8.458302296376425,6,5,2024,8,30,0.0,0.0,0
44,22.63,5.64,7.01,5,50,280,52,9.089599541645327,7,10,2024,10,14,0.0,0.0,0
30,23.9,5.25,5.35,6,69,282,9,10.71375208362347,3,3,2024,2,6,1.0,0.0,1
59,23.42,4.58,5.16,4,16,4,112,4.23045710227696,5,4,2024,9,19,1.0,0.0,1
25,20.27,5.72,9.45,10,62,154,103,11.35420606200961,4,9,2024,11,6,1.0,0.0,0
59,21.5,3.0,5.5,7,3,120,41,9.951617189756366,6,1,2024,6,26,0.0,1.0,0
35,20.18,5.27,9.09,6,81,9,23,7.37545813250764,10,5,2024,10,30,0.0,0.0,0
33,21.3,5.43,8.13,8,52,262,9,4.483618125183077,4,6,2024,8,15,1.0,0.0,1
21,21.88,6.36,8.47,4,82,206,114,4.41383927239337,4,6,2024,11,8,1.0,0.0,0
21,21.58,3.97,6.39,8,40,6,21,8.459415569701626,2,4,2024,9,9,0.0,0.0,1
42,23.07,5.93,6.86,2,84,250,48,5.998674416126504,2,5,2024,3,29,1.0,0.0,1
49,21.22,5.87,8.65,6,33,137,64,5.618582864984064,3,9,2024,6,18,0.0,1.0,0
40,21.67,3.84,6.17,4,89,255,160,10.199331099041109,3,3,2024,5,20,0.0,0.0,0
52,23.97,5.96,5.99,3,20,103,64,10.447823296292023,1,5,2024,11,6,1.0,0.0,1
36,22.18,6.78,8.6,7,81,194,8,7.752469058377679,10,8,2024,1,10,0.0,1.0,0
52,21.57,3.65,6.08,6,42,27,145,7.605869793328403,2,1,2024,12,14,0.0,1.0,0
32,22.9,7.99,9.09,8,26,288,124,11.300100876312856,2,4,2024,5,11,1.0,0.0,0
23,23.17,4.79,5.62,3,84,233,134,9.400085541446677,1,10,2024,10,17,0.0,1.0,0
34,20.27,3.96,7.7,2,86,157,154,11.66239673239989,7,3,2024,12,13,1.0,0.0,0
55,20.23,4.38,8.15,1,4,196,24,10.983300113307386,2,9,2024,3,8,1.0,0.0,0
55,20.43,3.96,7.52,7,44,273,31,8.62649485429425,4,10,2024,7,24,0.0,0.0,1
22,20.22,5.17,8.95,9,82,188,179,6.5655283655411,8,7,2024,10,20,0.0,0.0,0
54,20.75,5.17,8.42,5,14,92,126,5.344585178435043,1,9,2024,3,13,0.0,0.0,1
49,23.53,7.63,8.09,4,8,184,175,9.341493486158765,2,9,2024,3,11,0.0,0.0,0
18,20.68,1.57,4.89,8,84,195,60,10.666271731191753,7,5,2024,12,26,1.0,0.0,1
23,23.88,9.05,9.17,2,30,258,12,6.61008956373653,1,5,2024,6,18,0.0,0.0,1
26,23.6,6.05,6.45,2,1,122,115,4.034770430460899,9,10,2024,9,22,1.0,0.0,0
42,21.6,2.24,4.64,4,49,43,71,11.1506498132021,7,4,2024,10,22,0.0,1.0,0
29,21.57,2.91,5.34,7,67,253,58,11.489561837001752,7,9,2024,11,24,0.0,0.0,1
41,23.12,7.09,7.97,10,16,34,158,5.486563004152682,8,8,2024,6,20,1.0,0.0,1
52,22.32,7.19,8.87,4,18,67,97,7.8393402158663825,1,5,2024,6,26,0.0,0.0,0
34,21.63,6.88,9.25,1,0,96,63,7.57791446906599,6,7,2024,4,28,1.0,0.0,0
21,20.4,2.92,6.52,7,35,118,175,8.961099392895164,9,7,2024,4,13,0.0,1.0,0
54,21.38,2.5,5.12,3,86,261,146,7.950652722562144,7,5,2024,8,22,1.0,0.0,0
21,23.28,6.18,6.89,8,30,155,119,7.636628593499637,3,4,2024,3,5,0.0,0.0,0
53,21.05,5.65,8.6,7,17,59,85,10.714525982000763,4,3,2024,2,4,1.0,0.0,1
20,23.32,7.92,8.61,7,31,41,165,8.721774470456072,6,9,2024,12,11,0.0,1.0,1
59,20.23,1.96,5.73,7,89,56,51,8.676946813151101,4,2,2024,11,29,0.0,1.0,0
36,20.63,5.7,9.06,8,5,283,175,4.266080118211652,6,3,2024,6,3,0.0,1.0,0
22,22.82,7.54,8.72,4,59,265,141,4.420547670316395,5,7,2024,11,26,0.0,1.0,0
47,23.8,6.08,6.28,5,44,57,159,7.12389889574476,4,4,2024,11,7,0.0,1.0,1
26,22.85,5.4,6.55,7,14,205,47,10.801971595325256,3,3,2024,3,26,0.0,0.0,0
46,21.37,4.81,7.44,6,63,42,90,7.368921366941038,1,4,2024,7,21,0.0,1.0,1
40,23.3,5.55,6.25,6,2,143,8,8.348729687174714,1,3,2024,7,25,1.0,0.0,0
29,23.7,6.31,6.61,9,29,13,150,6.644481683482191,3,9,2024,5,6,1.0,0.0,0
20,23.2,7.28,8.08,8,61,184,35,9.09521754250029,9,6,2024,8,5,1.0,0.0,0
37,23.53,4.43,4.9,10,20,216,176,4.461823670418657,8,8,2024,12,26,0.0,1.0,1
49,23.9,7.66,7.76,3,5,261,121,7.886797847332299,8,7,2024,9,5,1.0,0.0,1
33,20.85,5.63,8.78,4,77,59,74,4.823385388098182,2,8,2024,3,2,0.0,1.0,0
23,22.72,3.76,5.04,7,0,288,49,6.232838364316441,6,9,2024,2,13,0.0,1.0,0
53,22.78,4.25,5.47,4,60,110,127,11.673714181074082,7,3,2024,10,10,1.0,0.0,1
57,23.42,6.21,6.79,6,30,240,168,5.676580962693433,2,9,2024,11,12,1.0,0.0,0
50,22.03,2.96,4.93,3,37,98,150,6.663294750174476,5,10,2024,12,14,1.0,0.0,0
53,20.12,2.9,6.78,4,20,63,103,10.911008623452505,5,6,2024,5,11,0.0,0.0,0
52,20.27,2.67,6.4,8,41,50,112,5.771416542881381,8,5,2024,8,2,1.0,0.0,0
42,20.07,2.86,6.8,6,46,233,24,7.403074708914091,4,8,2024,2,16,1.0,0.0,0
47,23.9,8.77,8.87,2,73,121,56,8.019202715929694,1,1,2024,1,30,0.0,1.0,1
23,23.63,7.49,7.86,4,61,211,55,7.351608229136167,1,7,2024,12,26,1.0,0.0,1
21,21.27,5.11,7.84,8,30,283,172,5.744397121511602,3,8,2024,1,1,0.0,0.0,1
26,22.88,6.64,7.75,5,11,179,153,9.108199143233731,7,4,2024,11,22,0.0,0.0,1
38,20.48,5.83,9.35,9,10,146,74,4.611222183809858,2,1,2024,10,7,1.0,0.0,0
36,21.97,3.49,5.52,6,30,193,105,8.35161374111884,7,3,2024,8,30,0.0,0.0,0
34,21.25,4.72,7.47,4,64,141,15,10.03793676160432,8,9,2024,11,10,0.0,1.0,0
50,21.1,2.72,5.62,5,70,185,87,9.516938526275766,9,3,2024,6,10,0.0,0.0,0
59,21.25,1.78,4.53,1,21,5,21,7.934875385151488,1,10,2024,4,17,0.0,1.0,1
23,20.82,4.31,7.49,7,79,244,154,11.286251658491503,9,8,2024,8,12,0.0,0.0,0
59,21.48,6.54,9.05,3,42,249,103,9.488628094857765,6,10,2024,10,30,0.0,1.0,1
32,21.62,5.87,8.26,9,19,275,81,8.72921834372072,5,3,2024,10,9,0.0,1.0,1
29,23.97,7.81,7.84,7,19,59,167,7.176735057769043,9,4,2024,10,20,1.0,0.0,0
28,21.32,3.22,5.9,4,46,101,79,7.392142670527516,7,1,2024,7,20,1.0,0.0,0
45,20.87,4.82,7.95,9,88,219,28,11.81867026307756,3,2,2024,2,9,0.0,1.0,0
24,22.28,6.12,7.84,2,59,53,71,9.356801284416838,1,4,2024,7,21,0.0,0.0,1
32,23.27,8.69,9.42,1,12,165,96,6.617698477646616,5,5,2024,5,24,0.0,1.0,0
31,20.0,1.15,5.15,2,55,117,118,9.241838569083365,2,3,2024,9,14,1.0,0.0,0
46,22.85,6.61,7.76,7,17,26,91,9.096931590498386,6,10,2024,5,6,1.0,0.0,1
33,21.93,5.57,7.64,8,11,14,7,5.858671660170062,9,7,2024,3,20,0.0,0.0,0
28,23.08,5.27,6.19,8,72,205,178,10.24785709499258,4,5,2024,9,11,0.0,1.0,1
35,22.32,6.21,7.9,5,39,67,43,4.989381099638867,9,10,2024,4,15,0.0,0.0,1
59,22.07,3.39,5.32,2,1,248,173,9.932861979146232,5,10,2024,3,12,0.0,1.0,1
47,22.8,3.66,4.86,1,30,179,25,8.232949448423836,2,10,2024,8,12,1.0,0.0,0
48,20.05,3.1,7.05,9,39,31,99,4.7611426300600925,6,4,2024,3,12,0.0,0.0,1
44,22.13,2.74,4.61,9,58,35,117,9.71230055782504,9,7,2024,8,29,1.0,0.0,0
41,23.35,4.45,5.1,8,61,169,149,10.901455301585155,4,8,2024,3,24,0.0,1.0,0
36,23.43,6.23,6.8,1,84,256,29,8.264263079512613,2,3,2024,10,19,0.0,0.0,1
18,22.25,3.06,4.81,3,69,94,132,8.361839087755111,7,6,2024,11,13,1.0,0.0,1
46,21.98,7.28,9.3,4,83,32,120,9.593184513208136,5,4,2024,2,6,0.0,0.0,0
51,23.47,8.23,8.76,2,48,199,36,9.1889699016028,8,3,2024,11,2,1.0,0.0,0
40,23.25,6.22,6.97,5,11,12,80,10.919555115702682,10,2,2024,11,22,0.0,1.0,1
23,20.98,4.0,7.02,5,18,174,159,11.720547371440272,5,2,2024,2,28,1.0,0.0,0
23,22.07,3.3,5.23,10,26,23,21,11.518993062128828,8,7,2024,5,9,0.0,1.0,0
25,22.02,3.17,5.15,4,50,211,83,5.0614687747464,2,1,2024,8,19,0.0,0.0,0
45,23.4,7.75,8.35,6,28,105,118,9.04646614648808,1,8,2024,12,18,1.0,0.0,0
40,21.15,4.77,7.62,8,25,270,162,7.675748961292367,8,6,2024,10,12,0.0,1.0,0
38,22.33,7.38,9.05,2,9,277,171,11.486812262368176,5,2,2024,6,4,0.0,0.0,0
18,22.42,3.87,5.46,7,67,203,167,6.329921149012708,1,7,2024,6,27,0.0,0.0,0
32,22.08,3.66,5.58,7,68,78,59,7.476049580926722,2,8,2024,10,27,1.0,0.0,0
33,21.95,6.04,8.09,7,44,268,114,10.63232322776923,4,2,2024,2,8,0.0,1.0,1
39,20.78,2.43,5.64,3,61,263,75,9.501674021675484,10,5,2024,8,8,1.0,0.0,1
19,21.53,6.04,8.51,10,9,62,102,4.614881940108481,10,5,2024,10,31,1.0,0.0,0
30,23.48,7.13,7.65,5,36,257,101,7.949349285802499,4,2,2024,2,4,0.0,1.0,0
38,23.78,5.73,5.95,2,42,23,81,5.8590451883064105,5,2,2024,10,24,1.0,0.0,1
39,21.17,3.39,6.23,4,17,121,155,5.310072982776344,8,3,2024,6,2,0.0,1.0,0
46,20.03,2.99,6.96,8,83,180,179,11.392517416264532,4,8,2024,11,22,0.0,0.0,1
50,20.93,4.91,7.98,7,58,32,40,4.605735176866318,9,9,2024,12,26,1.0,0.0,1
46,21.82,6.72,8.91,1,73,123,155,5.928295340993543,10,6,2024,8,11,0.0,0.0,1
57,20.95,2.09,5.14,6,15,148,73,11.267431162090904,2,6,2024,6,30,0.0,1.0,1
59,23.87,6.26,6.39,6,46,89,59,7.837543569882995,1,1,2024,8,10,1.0,0.0,1
30,21.83,5.12,7.29,10,39,116,172,8.663182947463056,7,2,2024,2,11,0.0,0.0,1
55,20.97,2.25,5.28,10,73,138,10,10.797481088984016,1,6,2024,4,18,0.0,0.0,1
36,22.58,6.67,8.08,1,79,84,91,10.038203129093752,2,7,2024,9,5,0.0,0.0,0
40,20.25,1.07,4.82,8,5,191,90,5.430092674912085,4,8,2024,7,9,0.0,1.0,0
19,23.62,8.14,8.52,9,68,116,9,7.061326636497576,4,4,2024,5,13,1.0,0.0,0
52,20.45,1.55,5.1,9,0,253,154,11.777177463178775,8,5,2024,10,10,0.0,0.0,1
41,22.92,6.69,7.77,8,51,124,5,5.01665289818632,9,10,2024,12,13,0.0,0.0,0
46,21.12,3.32,6.2,3,82,277,65,7.149029473692407,9,9,2024,11,18,0.0,1.0,1
49,21.13,4.97,7.84,3,52,3,67,7.820004177874378,7,7,2024,8,14,0.0,1.0,0
40,20.42,4.48,8.06,6,74,119,84,6.939121814652947,2,7,2024,7,8,0.0,0.0,0
58,23.48,6.94,7.46,10,1,9,170,9.77175402412927,7,3,2024,4,13,0.0,1.0,0
35,20.98,5.84,8.86,5,57,119,155,8.840013724682603,2,10,2024,8,31,1.0,0.0,1
30,21.98,4.01,6.03,4,61,12,164,7.536309295591248,2,5,2024,3,26,1.0,0.0,0
49,21.67,5.93,8.26,9,23,24,35,9.791086720892526,9,9,2024,7,14,1.0,0.0,0
36,20.97,6.14,9.17,8,7,296,117,6.489161522811711,7,10,2024,6,11,1.0,0.0,1
20,20.75,4.83,8.08,2,75,100,157,10.898407914785167,9,4,2024,3,21,1.0,0.0,1
35,23.77,9.12,9.35,8,64,202,160,10.062489276405836,1,10,2024,11,7,0.0,0.0,0
44,23.02,6.06,7.05,6,39,142,94,8.774423618240665,3,3,2024,2,29,1.0,0.0,0
31,21.63,6.71,9.08,1,11,125,33,8.880872274344545,2,5,2024,1,7,0.0,0.0,0
33,23.78,7.94,8.16,4,51,251,76,7.47066532148778,9,10,2024,3,8,0.0,0.0,0
40,23.53,8.85,9.32,4,56,71,56,6.827273793858474,9,4,2024,5,29,1.0,0.0,0
25,23.35,6.9,7.55,9,39,231,16,9.655890627221131,1,9,2024,8,30,0.0,0.0,1
35,22.6,6.98,8.38,10,79,155,97,7.965860861776447,3,4,2024,2,4,0.0,0.0,1
19,21.13,6.36,9.23,3,41,222,34,8.863918862669088,7,9,2024,1,31,1.0,0.0,1
25,20.33,1.49,5.16,8,45,200,98,11.529443359271236,3,10,2024,7,12,1.0,0.0,0
41,20.8,4.73,7.93,9,83,107,23,6.198429644555103,7,7,2024,11,20,0.0,0.0,0
55,20.07,1.8,5.73,10,52,49,156,8.923351443263797,10,2,2024,6,29,0.0,0.0,1
33,20.42,5.91,9.49,1,68,254,170,11.375968761325232,4,2,2024,9,28,0.0,0.0,1
44,21.57,3.75,6.18,2,37,261,125,8.576129131874378,5,9,2024,7,3,1.0,0.0,1
19,20.42,2.9,6.48,6,57,259,157,9.232515427379845,4,1,2024,2,14,1.0,0.0,0
29,21.45,4.14,6.69,1,57,245,177,5.669351749109641,6,7,2024,6,28,1.0,0.0,0
35,21.08,3.37,6.28,2,24,47,23,7.923538020155736,10,8,2024,1,26,1.0,0.0,1
50,20.1,4.61,8.51,6,44,292,148,8.72478235123815,8,5,2024,7,19,1.0,0.0,0
20,21.1,2.38,5.28,8,25,33,121,11.946303805818054,5,4,2024,9,20,1.0,0.0,1
27,20.58,2.74,6.16,6,24,236,64,5.368972978036974,8,2,2024,12,28,1.0,0.0,0
32,20.07,5.38,9.32,4,33,80,32,11.860334385309312,2,3,2024,8,26,1.0,0.0,1
47,23.37,4.76,5.39,6,81,93,28,6.893131564936917,3,6,2024,8,4,1.0,0.0,1
48,22.68,5.72,7.04,9,13,253,146,9.78056785097148,10,1,2024,7,2,0.0,0.0,0
